name,genre,cost,platform,popularity,pegi,year,developer,publisher,region,mode,engine,award,dlc_support,language,metascore,user_score,reviews,rating_source,copies_sold_millions,revenue_millions_usd
Unknown Game,Sports,Free,XBOX,961.026181864006,12,2011,Activision,Microsoft,Global,Multiplayer,?,Indie Award,N,?,?,9/10,N/A,?,35.09,N/A
Super Mario Odyssey,Indie,0,PlayStation,N/A,unknown,1992,Ubisoft,Nintendo,Global,Online,Custom,Indie Award,?,FR,N/A,N/A,?,Steam,6.24,N/A
Halo Infinite,Sports,$60,PC,N/A,18+,2004,Ubisoft ,Square Enix,NA/EU,?,Custom,GotY,Unknown,EN/ES,N/A,3.3,65596.09078022152,Metacritic ,30M,N/A
Final Fantasy VII Remake,Sports,$25,Xbox,883.0095393311851,12,2000,Rockstar,IndiePub,JP,Single-player,Custom Engine,NONE,No,DE,54.6,1.5,31499,OpenCritic,1.5M,N/A
Halo Infinite,Sports,?,PS,?,?,2022,Bethesda,EA,Global,?,CryEngine,GOTY ,Yes,CN,N/A,6.1,N/A,IGN ,30M,$1B
 ,Simulation,$50,PC,?,RP,2017,Nintendo,EA,JP,Co-op,?,GotY,Maybe,Multiple,80/100,9/10,N/A,Metacritic,30M,1517.3
 ,RPG ,16.4,XBOX,48,7,2002,Activision,Unknown ,Global ,Multiplayer,Custom,?,No,EN/ES,N/A,N/A,?,IGN,16.21,?
 ,Adventure,0,Xbox,N/A,12,2020,Nintendo,IndiePub,Global ,Single ,?,?,Yes,IT,21.6,?,?,Metacritic,8.49,?
Unknown Game,Puzzle,$62,Nintendo Switch,N/A,18,2016,CapCom,Sony,EU,Multi ,CryEngine,GOTY ,No,CN,26.0,N/A,N/A,OpenCritic,30M,?
Overwatch,Sports,Free,Xbox,98,3,2003,nintendo,Square Enix,EU,?,Custom Engine,GotY,Unknown,FR,61.0,?,?,IGN,?,$1B
Assassin’s Creed Valhalla,Simulation,0,Switch ,N/A,16,1993,nintendo,IndiePub,?,Multi ,Frostbite,GOTY ,No,?,80/100,9/10,?,OpenCritic,30M,N/A
Halo Infinite,Action,$38,Switch ,?,unknown,2014,Sony,2K,NA/EU,Multiplayer,Unity,?,N,FR,80/100,8.2,37306.36798214203,IGN ,1.5M,N/A
The Sims 4,Sports,0,PS,?,7,1997,EA,Microsoft,Global ,Multiplayer,Frostbite,Nominated,N,DE,80/100,9.0,?,?,17.42,N/A
FIFA 23,Puzzle,N/A,Mobile,N/A,3,2008,CapCom,?,Global ,Co-op,Unity,GotY,No,IT,?,9/10,N/A,Metacritic ,?,?
Resident Evil 4,Unknown,N/A,pc,97,unknown,2019,Bethesda,Activision,NA/EU,Single-player,Unity,?,Unknown,ES,80/100,4.9,18411,Steam,30M,N/A
Valorant,Puzzle,N/A,Xbox,N/A,16,2012,Microsoft,Sega,?,?,Custom,NONE,No,DE,24.5,5.2,38811,IGN ,?,$500M
Ghost of Tsushima,Shooter,?,Mobile,705.2597324424183,12,1989,Sony,Sega,JP,Multi ,Custom Engine,?,Maybe,CN,?,N/A,53621.41161954056,?,?,$500M
The Witcher 3: Wild Hunt,Shooter,Free,Nintendo Switch,501.8618358964346,?,2024,nintendo,Nintendo,NA/EU,Single-player,CryEngine,Nominated,Yes,ES,N/A,?,20046,?,21.99,$500M
Doom Eternal,Puzzle,Free,PlayStation,13.5531720668709,7+,2019,Square Enix,Unknown ,?,?,Unreal Engine,NONE,No,CN,80/100,?,N/A,OpenCritic,N/A,N/A
N/A,Indie,N/A,PlayStation,N/A,?,2004,Rockstar,Sony,NA,Single ,Unity,GOTY ,Maybe,DE,N/A,?,36313,OpenCritic,17.22,?
The Witcher 3: Wild Hunt,Simulation,?,PS,61,RP,2014,Ubisoft,Microsoft,NA,Single ,Unreal Engine,NONE,Maybe,PT,38.2,7.6,N/A,IGN ,1.5M,?
Doom Eternal,Indie,0,Mobile,100,16,2011,EA,Microsoft,NA/EU,Multiplayer,CryEngine,None,Yes,?,91.4,9/10,?,IGN,24.22,$1B
Elden Ring,Shooter,?,Mobile,930.6606451396992,3,2009,Capcom,Sega,NA/EU,Co-op,Unity,NONE,Yes,EN,N/A,9/10,?,?,30M,N/A
Final Fantasy VII Remake,Action,N/A,Mobile,701.7404689206024,unknown,1989,Activision,Sega,NA/EU,?,Unity,GotY,?,CN,N/A,9/10,4651,?,5.98,N/A
Fortnite,Sports,Free,XBOX,996.4996407520689,18+,1998,Microsoft,Activision,Global ,Multi ,Unreal Engine,GOTY ,?,PT,80/100,N/A,?,OpenCritic,?,$1B
Unknown Game,Puzzle,Free,pc,?,7,N/A,Microsoft,Microsoft,NA/EU,?,CryEngine,Nominated,Unknown,CN,80/100,2.4,?,IGN,15.78,532.8
The Legend of Zelda: Breath of the Wild,?,$57,Mobile,?,18+,2020,Ubisoft,Sony,Global ,Single ,?,Indie Award,Unknown,DE,80/100,9/10,?,IGN,?,N/A
Resident Evil 4,Puzzle,Free,pc,?,3,1988,Ubisoft,IndiePub,?,Co-op,Custom Engine,Indie Award,N,DE,?,7.9,35103,Steam,30M,$500M
Call of Duty: Modern Warfare,?,Free,Xbox,196.10692972672882,unknown,2023,CapCom,IndiePub,Global,Single ,CryEngine,None,Maybe,?,80/100,?,5706.540935938254,OpenCritic,?,N/A
Horizon Zero Dawn,Adventure,Free,PS,N/A,?,2023,Nintendo,EA,NA,Multiplayer,Custom,NONE,No,JP,80/100,1.1,37230.29278600857,Metacritic,1.5M,N/A
Horizon Zero Dawn,Simulation,?,PS,334.2016339528533,?,2012,Rockstar,Bandai Namco,Global ,Co-op,Unreal Engine,GotY,Unknown,EN,N/A,?,51525.65265650772,IGN,?,N/A
NBA 2K24,Strategy,Free,Mobile,N/A,3,2001,Bethesda,Unknown ,Global,?,Custom,Nominated,N,PT,?,?,95272.16125178186,Metacritic,49.57,N/A
Cyberpunk 2077,Unknown,$63,PC,N/A,18+,2022,Square Enix,Sega,JP,Online,Unity,None,?,ES,N/A,?,N/A,Metacritic,N/A,?
Grand Theft Auto V,Strategy,?,PC,50.28921958831356,7+,2003,Activision,2K,JP,Online,Unreal Engine,GOTY ,Y,DE,80/100,9/10,11176,IGN ,43.19,$1B
Assassin’s Creed Valhalla,RPG,38.15,Nintendo Switch,14.083490689423606,7,2022,Microsoft,Square Enix,JP,Multi ,Frostbite,Nominated,?,ES,N/A,N/A,N/A,?,1.5M,?
The Legend of Zelda: Breath of the Wild,Strategy,?,PS,9,16,1992,Sony,EA,JP,?,Custom Engine,Nominated,Y,EN/ES,N/A,N/A,N/A,IGN ,39.66,?
Untitled Project,RPG ,0,Nintendo Switch,N/A,7+,2019,Microsoft,?,EU,Multi ,CryEngine,?,No,EN,80/100,9/10,?,OpenCritic,1.5M,$1B
Minecraft,Unknown,Free,Mobile,945.489768242247,?,1994,Sony,Bandai Namco,EU,Co-op,Unity ,GOTY ,Yes,DE,?,9/10,?,Steam,1.5M,1085.6
League of Legends,Puzzle,0,PC,N/A,3,2019,Unknown,IndiePub,JP,Multi ,Custom Engine,Nominated,?,EN/ES,69.3,1.9,N/A,IGN ,?,$500M
Minecraft,RPG,$22,Mobile,561.4357067741695,3,?,Bethesda,Microsoft,EU,Single-player,Custom,GotY,Unknown,EN,85.8,N/A,N/A,Metacritic,N/A,N/A
FIFA 23,Strategy,$45,Mobile,N/A,7+,2005,nintendo,Activision,JP,?,Frostbite,Nominated,No,Multiple,N/A,2.2,?,IGN ,N/A,?
Animal Crossing: New Horizons,Puzzle,N/A,Xbox,N/A,7,2008,Capcom,Bandai Namco,EU,?,CryEngine,?,N,Multiple,80/100,6.5,79268.20258632436,IGN ,30M,?
Hades,Sports,?,Nintendo Switch,31,12,2000,Sony,Ubisoft,?,Multi ,Custom Engine,None,No,ES,22.5,N/A,75945.18208758658,IGN,30M,N/A
Apex Legends,Simulation,?,Nintendo Switch,121.98387335062633,RP,N/A,Square Enix,?,EU,Single ,CryEngine,None,?,?,?,9/10,37886,Steam,30M,?
N/A,RPG,N/A,Switch ,92,12,2021,Sony,Sega,NA/EU,Single ,Unreal Engine,GOTY ,Yes,Multiple,N/A,?,?,IGN,1.5M,?
Sekiro: Shadows Die Twice,Action,N/A,Xbox,?,12,2021,Activision,2K,EU,Single-player,Unity ,GOTY ,No,JP,80/100,?,N/A,IGN,N/A,N/A
The Legend of Zelda: Breath of the Wild,?,119.71,Mobile,96,18,1985,CapCom,IndiePub,NA/EU,?,Frostbite,None,Maybe,EN/ES,?,N/A,?,OpenCritic,30M,N/A
Final Fantasy VII Remake,RPG,0,PlayStation,748.4949539814545,7,1988,Capcom,Nintendo,EU,Single-player,Unreal Engine,NONE,N,PT,N/A,?,4033.88199965925,IGN,N/A,N/A
Ghost of Tsushima,RPG ,51.82,pc,44,?,1997,nintendo,Square Enix,JP,?,?,GotY,Maybe,ES,N/A,9/10,41584,IGN,N/A,N/A
N/A,Shooter,?,PS,N/A,?,1998,CapCom,2K,Global ,Multi ,CryEngine,Nominated,Yes,DE,80/100,?,2315.452589583922,IGN,1.5M,?
Grand Theft Auto V,Sports,$33,PS,765.6068584690887,18,2021,nintendo,Sony,Global,?,Unity,GOTY ,Unknown,EN,80/100,N/A,37871,Steam,1.5M,N/A
Final Fantasy VII Remake,Action,$48,Mobile,713.0452448738408,7,2023,EA,Square Enix,EU,?,Unity,Nominated,No,?,80/100,N/A,N/A,?,1.5M,1184.9
Untitled Project,Shooter,?,PS,78,16,2020,Square Enix,Bandai Namco,Global,Online,Unity ,Nominated,Yes,Multiple,80/100,9/10,?,Metacritic,38.63,N/A
Call of Duty: Modern Warfare,RPG ,Free,Nintendo Switch,42,unknown,2013,Sony,Unknown ,?,?,Custom Engine,GotY,Unknown,ES,?,9/10,12498,Metacritic ,30M,$500M
Cyberpunk 2077,RPG ,Free,PC,N/A,7,2020,Sony,Bandai Namco,?,Online,Custom Engine,NONE,?,JP,?,9/10,39498,?,?,N/A
Hades,Shooter,5.25,Mobile,?,18,2002,Bethesda,?,JP,Online,Custom,?,Unknown,IT,22.6,0.3,N/A,Metacritic ,1.5M,$500M
Game Prototype,?,0,PS,6,18+,2016,Unknown,Sony,Global,Online,?,?,?,Multiple,N/A,0.5,N/A,Metacritic ,?,N/A
FIFA 23,Adventure,Free,Switch ,N/A,12,2021,Unknown,Unknown ,NA,Single ,Unreal Engine,GOTY ,N,EN/ES,59.5,7.3,N/A,IGN ,N/A,?
FIFA 23,Shooter,Free,PC,76,RP,2016,Ubisoft,Square Enix,?,Co-op,Frostbite,?,?,EN/ES,80/100,9/10,?,Metacritic,1.5M,743.1
Halo Infinite,Puzzle,0,PS,?,3,1985,Ubisoft ,2K,NA,Online,Unreal Engine,GOTY ,?,ES,N/A,2.5,N/A,Metacritic ,11.8,N/A
Halo Infinite,Racing,0,XBOX,58,7,1998,Nintendo,Square Enix,?,Multiplayer,Custom,GotY,Unknown,EN/ES,90.3,N/A,?,Metacritic,30M,$500M
Fortnite,Strategy,0,PS,?,unknown,2010,Ubisoft ,Sega,NA,Co-op,Unity ,None,No,Multiple,?,9/10,?,Metacritic,38.73,$500M
God of War,Sports,Free,PC,949.5693321098886,?,2013,CapCom,Activision,EU,Single ,Frostbite,NONE,N,EN/ES,N/A,0.7,28948,Steam,46.57,$1B
Resident Evil 4,RPG ,0,XBOX,167.6489178651721,18+,2014,Sony,Unknown ,NA/EU,Multi ,?,GOTY ,No,EN,?,9/10,17187.55550790111,IGN ,?,?
Fortnite,Unknown,17.1,pc,186.7455901773377,3,1989,Sony,Microsoft,NA,Online,Custom Engine,None,Yes,DE,80/100,?,1250,IGN ,30M,N/A
The Sims 4,Sports,0,pc,?,7,1990,Microsoft,?,NA,Co-op,Unity ,NONE,Yes,CN,80/100,?,N/A,Metacritic,?,$500M
Cyberpunk 2077,Strategy,Free,Switch ,7,18+,2016,Activision,Unknown ,Global,Single-player,Custom,GotY,Yes,PT,87.6,9/10,12106,IGN ,N/A,N/A
Ghost of Tsushima,Racing,Free,Xbox,?,3,1993,Rockstar,2K,Global,Single-player,Unity ,None,Maybe,JP,80/100,9/10,N/A,OpenCritic,30M,?
Final Fantasy VII Remake,?,0,PC,4,unknown,?,Nintendo,Unknown ,EU,Multi ,CryEngine,NONE,?,JP,?,9/10,92937.31649272189,Steam,16.99,$500M
God of War,Strategy,0,XBOX,64,16,N/A,Sony,Ubisoft,Global ,Online,Custom Engine,GOTY ,Yes,EN/ES,23.0,9/10,?,Steam,5.1,23.0
Halo Infinite,Sports,Free,XBOX,N/A,7+,2010,nintendo,Sega,EU,Online,Unity,None,Y,IT,53.3,N/A,N/A,Metacritic ,N/A,$500M
FIFA 23,RPG,Free,Nintendo Switch,N/A,18,1989,Sony,EA,Global,Co-op,Custom Engine,None,Y,?,80/100,6.8,?,?,30M,1611.6
Dark Souls III,Unknown,105.07,PS,82,18+,2002,Square Enix,Sony,?,Single ,Custom Engine,GOTY ,Unknown,FR,99.8,1.6,N/A,Metacritic ,25.64,N/A
Red Dead Redemption 2,Sports,N/A,Xbox,N/A,12,2010,Activision,Bandai Namco,JP,Single-player,Frostbite,Nominated,?,FR,N/A,8.1,?,Metacritic ,1.5M,$500M
Grand Theft Auto V,Strategy,104.6,Nintendo Switch,85,12,1986,Rockstar,2K,JP,Single ,Unity ,GotY,N,ES,?,1.9,?,Metacritic,30M,?
Hades,Indie,?,pc,N/A,12,1998,Sony,Nintendo,Global,Single ,Custom,GotY,Unknown,EN,80/100,?,?,IGN ,21.08,$1B
Super Mario Odyssey,Action,N/A,Mobile,1,?,2010,Nintendo,Unknown ,NA/EU,Multi ,Custom Engine,Nominated,Yes,Multiple,?,N/A,?,IGN,N/A,N/A
Assassin’s Creed Valhalla,RPG ,Free,Nintendo Switch,?,12,2008,Ubisoft,Ubisoft,JP,Single ,Custom Engine,GotY,Unknown,DE,64.6,5.3,10074,Metacritic ,30M,?
Valorant,Puzzle,N/A,PlayStation,612.9171186981822,18+,1985,Capcom,Activision,?,Single ,Unity,NONE,Maybe,FR,39.3,0.2,?,IGN ,47.16,?
Red Dead Redemption 2,RPG,64.47,Nintendo Switch,122.61540220330214,7+,2024,Microsoft,Bandai Namco,NA/EU,Multi ,Unreal Engine,Nominated,?,PT,64.8,9/10,18431,IGN ,49.05,$1B
The Witcher 3: Wild Hunt,Simulation,Free,PS,310.9152218206901,unknown,1997,Rockstar,Bandai Namco,?,Co-op,Unreal Engine,GotY,Y,FR,?,?,?,IGN,N/A,N/A
Persona 5 Royal,RPG,52.14,Xbox,?,unknown,1992,Ubisoft ,?,Global,Online,CryEngine,GOTY ,No,ES,N/A,7.3,?,Metacritic,1.44,N/A
N/A,?,$57,PlayStation,N/A,18,2020,CapCom,Ubisoft,JP,Multi ,Custom,?,Unknown,EN/ES,80/100,N/A,78866.27828787695,IGN ,47.89,$500M
The Witcher 3: Wild Hunt,action,Free,pc,N/A,?,2012,Sony,Sony,JP,Multiplayer,?,GotY,Maybe,DE,28.3,N/A,N/A,Steam,1.5M,?
Final Fantasy VII Remake,Action,0,Xbox,65,18,1997,Sony,Activision,Global ,Co-op,CryEngine,?,Yes,ES,N/A,9/10,22829,Metacritic,?,$1B
Minecraft,Puzzle,0,Switch ,354.7058356288365,RP,2008,Sony,Unknown ,NA/EU,Single ,?,NONE,Unknown,PT,80/100,9/10,16345,OpenCritic,44.8,N/A
The Sims 4,Action,$52,PlayStation,N/A,unknown,2022,Unknown,Ubisoft,Global ,Multi ,Custom,Nominated,No,DE,80/100,N/A,?,Metacritic,5.17,?
The Legend of Zelda: Breath of the Wild,Action,$26,Mobile,?,7,1995,Ubisoft,Activision,NA,Single-player,Unreal Engine,GotY,Unknown,FR,73.6,N/A,?,OpenCritic,20.85,N/A
League of Legends,Simulation,N/A,XBOX,19,7,9999,Ubisoft ,2K,Global,Single ,Frostbite,?,No,CN,46.6,?,14995,IGN,19.71,?
Fortnite,Action,26.62,XBOX,?,12,2008,Bethesda,2K,Global ,Multiplayer,Unity ,GotY,?,PT,?,9/10,?,Metacritic,30M,$500M
Elden Ring,?,?,pc,N/A,18+,1999,Rockstar,EA,Global,Single-player,Frostbite,NONE,Yes,DE,75.8,?,?,OpenCritic,?,$1B
Assassin’s Creed Valhalla,RPG ,?,pc,N/A,?,2023,Sony,Square Enix,?,Multi ,Unreal Engine,None,Yes,EN/ES,?,?,43391,OpenCritic,1.5M,N/A
Dark Souls III,Sports,Free,PS,145.26708788793076,12,1994,Capcom,?,EU,?,Custom Engine,Nominated,N,EN/ES,?,N/A,23852,Metacritic,1.5M,$1B
Doom Eternal,Racing,Free,pc,?,7+,1999,Activision,2K,JP,Multiplayer,CryEngine,NONE,?,Multiple,80/100,6.9,34273,IGN,?,?
Overwatch,Strategy,$41,pc,94,18,2019,Sony,Sega,JP,?,Unity,None,Unknown,EN/ES,80/100,4.2,70590.97206499235,OpenCritic,1.5M,N/A
Untitled Project,Indie,Free,PlayStation,?,unknown,1990,Unknown,IndiePub,Global ,Online,Unity,?,Unknown,DE,N/A,N/A,?,?,N/A,$1B
Halo Infinite,action,N/A,Switch ,231.91379549203828,7+,1986,CapCom,Square Enix,Global ,Online,Custom Engine,Indie Award,Unknown,Multiple,71.7,?,19194,Metacritic ,1.5M,N/A
The Sims 4,RPG ,37.65,PC,N/A,18,1999,Square Enix,Microsoft,Global ,?,Unity,?,Yes,Multiple,40.2,N/A,15124,Steam,28.78,1034.2
Unknown Game,action,?,Mobile,N/A,18,1991,Ubisoft ,EA,EU,Multiplayer,Custom,Nominated,Y,?,?,9/10,34150,IGN,N/A,581.7
Assassin’s Creed Valhalla,action,?,Xbox,?,7,2023,Square Enix,?,?,?,Custom,GotY,Maybe,EN/ES,80/100,0.2,N/A,Metacritic ,?,1564.0
Persona 5 Royal,Simulation,?,PS,N/A,16,1998,Sony,EA,NA,Online,Frostbite,NONE,Maybe,Multiple,51.2,?,60425.06741966282,IGN ,?,$500M
NBA 2K24,?,0,Mobile,?,16,2015,Rockstar,Nintendo,NA/EU,Multiplayer,Custom Engine,Nominated,Maybe,EN/ES,?,?,?,IGN,N/A,$500M
Final Fantasy VII Remake,Indie,Free,PC,40,18,1985,Microsoft,IndiePub,Global ,Single-player,?,Indie Award,N,CN,N/A,N/A,N/A,OpenCritic,1.5M,1069.2
FIFA 23,Unknown,Free,Xbox,N/A,7,2011,Microsoft,Nintendo,NA,Single ,Frostbite,NONE,?,FR,80/100,6.7,?,Steam,N/A,?
The Witcher 3: Wild Hunt,Indie,Free,Xbox,N/A,12,9999,CapCom,Bandai Namco,Global ,Multi ,Unity,Nominated,Yes,EN,80/100,1.0,6561.795883618571,Metacritic,N/A,$1B
Halo Infinite,Racing,$63,PlayStation,N/A,7+,2018,Sony,Nintendo,NA/EU,Multi ,Custom,GotY,No,IT,62.5,2.9,?,OpenCritic,?,202.5
Unknown Game,Sports,0,Mobile,860.2745273795604,unknown,2016,Capcom,Activision,EU,Co-op,Unreal Engine,?,N,JP,?,N/A,N/A,IGN,?,$500M
Horizon Zero Dawn,Racing,?,XBOX,?,12,N/A,Activision,Bandai Namco,EU,Single-player,Custom,None,Y,FR,80/100,?,47923,Metacritic ,1.5M,?
Valorant,RPG,Free,XBOX,?,7+,2001,Sony,Bandai Namco,EU,Multi ,Unity ,None,No,IT,N/A,?,47487,IGN,?,N/A
Doom Eternal,action,$29,PS,451.321944047824,16,2011,EA,Sega,Global ,Multiplayer,CryEngine,None,Maybe,DE,?,N/A,N/A,Steam,1.5M,N/A
Valorant,Racing,101.66,Mobile,23,?,2010,Rockstar,Microsoft,?,?,Custom Engine,Nominated,No,PT,80/100,?,22064,OpenCritic,30M,1481.6
Ghost of Tsushima,Unknown,0,Switch ,46,7,2002,nintendo,Unknown ,JP,Multiplayer,CryEngine,NONE,Maybe,ES,N/A,?,N/A,?,1.5M,739.8
Persona 5 Royal,RPG,?,Xbox,19,16,2020,Capcom,Ubisoft,EU,Co-op,Unity,?,N,DE,?,?,43086,?,N/A,?
Sekiro: Shadows Die Twice,Adventure,Free,Mobile,?,18,1994,EA,EA,Global,?,Unity,Indie Award,N,EN/ES,N/A,N/A,N/A,IGN,?,$500M
The Legend of Zelda: Breath of the Wild,Puzzle,$30,PS,?,18,1996,Ubisoft,EA,EU,Multiplayer,Custom,GotY,Unknown,IT,80/100,9/10,N/A,?,N/A,1236.6
Resident Evil 4,Indie,Free,PS,?,3,N/A,nintendo,Activision,JP,?,CryEngine,GotY,Unknown,EN/ES,80/100,9/10,7850.202902344127,Steam,?,23.6
 ,action,0,PlayStation,N/A,18+,2018,Nintendo,Sega,NA/EU,Multiplayer,Unreal Engine,None,N,IT,54.4,?,4479.947827707598,IGN,N/A,1570.0
Unknown Game,Unknown,0,Switch ,?,12,1985,EA,Unknown ,Global,Co-op,Frostbite,GotY,?,Multiple,48.9,?,N/A,IGN,1.5M,$500M
FIFA 23,RPG,N/A,Switch ,765.6789734602385,unknown,2016,Sony,IndiePub,Global,Multiplayer,Custom Engine,GotY,No,ES,?,9/10,?,Metacritic ,1.5M,717.7
Apex Legends,Adventure,$60,Xbox,877.6878812053992,3,2019,Microsoft,IndiePub,?,Single-player,Unity,?,?,?,N/A,?,N/A,Steam,N/A,$1B
Call of Duty: Modern Warfare,Shooter,?,Xbox,13,3,2023,Rockstar,IndiePub,JP,Online,Custom Engine,?,No,?,N/A,?,9250,Steam,?,$500M
NBA 2K24,?,0,XBOX,5.556504927236472,18,1997,Unknown,Ubisoft,Global ,Online,?,NONE,Yes,DE,N/A,?,N/A,IGN ,?,$1B
The Legend of Zelda: Breath of the Wild,Simulation,18.44,pc,N/A,18,1996,Unknown,EA,JP,Single ,Custom Engine,NONE,N,?,52.4,0.6,N/A,IGN ,8.23,1523.9
Animal Crossing: New Horizons,RPG,N/A,Nintendo Switch,48,7+,2013,Ubisoft ,2K,Global,Co-op,?,?,Y,FR,51.1,7.4,?,Metacritic,N/A,N/A
Minecraft,Adventure,$34,PlayStation,778.9446938175819,?,1992,Capcom,Microsoft,Global,Single ,Frostbite,NONE,?,CN,93.8,9/10,N/A,IGN ,N/A,111.8
Valorant,RPG,?,pc,878.2807014228523,RP,1987,Square Enix,Ubisoft,?,?,?,GOTY ,Yes,PT,?,1.8,33640.20688664365,IGN,30M,$1B
Call of Duty: Modern Warfare,Indie,Free,XBOX,50.37434776047278,7,2013,Square Enix,Activision,EU,?,Custom Engine,NONE,N,IT,?,N/A,28672,Metacritic ,N/A,$1B
The Witcher 3: Wild Hunt,Sports,N/A,PC,N/A,16,2009,Capcom,Sega,JP,Single-player,Unity,GOTY ,Y,IT,N/A,4.5,N/A,Metacritic,?,$1B
Overwatch,Puzzle,?,PlayStation,948.5399721620646,12,1997,CapCom,Microsoft,NA,Co-op,Unreal Engine,Nominated,N,ES,68.4,9/10,N/A,IGN,?,1580.7
 ,Racing,Free,PlayStation,844.2660963295031,RP,2000,Microsoft,Ubisoft,EU,Single ,Custom,GotY,N,IT,80/100,4.7,N/A,Steam,34.36,481.0
Call of Duty: Modern Warfare,Strategy,Free,pc,49,7+,2017,nintendo,IndiePub,JP,Multiplayer,Unity ,?,Unknown,DE,N/A,?,17887,OpenCritic,?,$1B
The Sims 4,Puzzle,113.72,PS,56,unknown,2010,Square Enix,Sony,JP,Multi ,Unreal Engine,Nominated,Unknown,JP,90.2,N/A,?,IGN ,30M,$1B
The Legend of Zelda: Breath of the Wild,?,59.37,Mobile,239.72747456480303,12,1989,Activision,Activision,EU,Single-player,?,?,Maybe,?,56.1,?,?,IGN,?,$1B
N/A,Strategy,Free,PS,N/A,12,2023,CapCom,?,Global ,Online,Unity ,Nominated,Yes,JP,?,?,?,?,1.5M,$1B
Ghost of Tsushima,action,0,PS,57,12,2007,CapCom,2K,JP,Co-op,Custom,GotY,Unknown,?,80/100,?,N/A,OpenCritic,N/A,N/A
Super Mario Odyssey,Racing,0,PC,968.8670334918644,RP,2000,Nintendo,2K,Global,Single ,Frostbite,Indie Award,Unknown,Multiple,78.5,?,?,OpenCritic,?,N/A
Untitled Project,Racing,Free,XBOX,N/A,RP,1994,Nintendo,2K,Global ,Co-op,Frostbite,NONE,Y,?,29.7,5.7,28990,OpenCritic,?,?
Apex Legends,Unknown,73.86,XBOX,N/A,16,1993,Ubisoft ,Sony,JP,?,CryEngine,GOTY ,Maybe,EN/ES,N/A,2.6,N/A,Metacritic ,1.5M,938.3
Assassin’s Creed Valhalla,RPG,$22,PC,22,7+,1986,nintendo,Ubisoft,?,Co-op,?,GOTY ,?,Multiple,80/100,N/A,86503.6683666185,IGN ,30M,$500M
Persona 5 Royal,Simulation,$45,pc,N/A,16,2024,Capcom,Sony,EU,?,Unity,NONE,Unknown,IT,97.5,4.1,39068,Metacritic,1.5M,?
Grand Theft Auto V,?,?,Nintendo Switch,N/A,?,2021,Rockstar,EA,?,Single ,Unity ,GOTY ,?,JP,80/100,9/10,39442.05912393047,IGN,?,362.1
FIFA 23,Sports,Free,XBOX,6,3,2020,Ubisoft ,Activision,?,Multiplayer,Unity,NONE,Unknown,EN/ES,N/A,5.2,?,Metacritic,?,?
Call of Duty: Modern Warfare,Simulation,0,PC,410.8484469168001,7,2004,Unknown,?,NA/EU,Single-player,?,?,Yes,EN,N/A,9/10,16238,?,30M,$500M
Game Prototype,Indie,$52,PS,N/A,18,2011,Ubisoft,Nintendo,NA/EU,Single ,?,Indie Award,Unknown,CN,N/A,9/10,?,OpenCritic,1.5M,?
Dark Souls III,Indie,Free,XBOX,?,7+,2020,Sony,Activision,Global ,?,Unreal Engine,NONE,Y,DE,?,9/10,54518.037284044054,?,42.38,?
Elden Ring,Puzzle,N/A,Mobile,48,16,2009,CapCom,Nintendo,?,Co-op,Unity ,None,Maybe,IT,N/A,9/10,42433,Metacritic,1.5M,N/A
Game Prototype,Simulation,?,pc,471.6735433575896,?,2009,Microsoft,Sony,Global,Single ,Unity,Indie Award,No,EN,38.8,N/A,N/A,?,N/A,634.5
Super Mario Odyssey,Strategy,?,Nintendo Switch,N/A,18,1989,Activision,EA,NA/EU,Multi ,Custom Engine,?,Maybe,ES,N/A,N/A,?,IGN,?,1924.7
Sekiro: Shadows Die Twice,Adventure,N/A,Mobile,?,18,2005,Square Enix,Activision,NA,Single ,Custom,None,?,CN,?,2.3,17228,?,21.3,?
FIFA 23,Racing,$67,PC,41,18+,2014,Unknown,Nintendo,JP,Single ,Unreal Engine,Nominated,Maybe,IT,N/A,N/A,30211,?,?,N/A
Horizon Zero Dawn,Indie,$42,PS,544.8380593106684,3,2005,Sony,2K,EU,Multi ,Frostbite,NONE,Maybe,ES,27.6,3.0,20719,IGN ,N/A,$500M
Red Dead Redemption 2,Strategy,?,PlayStation,N/A,7+,1990,Sony,IndiePub,Global,Single-player,CryEngine,Nominated,No,FR,49.0,N/A,N/A,Metacritic ,1.5M,?
Resident Evil 4,Indie,N/A,pc,?,12,9999,Square Enix,?,?,Single-player,Unity,?,?,FR,59.5,7.3,54387.45381427613,IGN,1.5M,1760.3
Dark Souls III,Shooter,N/A,PC,N/A,3,2017,CapCom,Ubisoft,EU,?,Unity,GotY,Y,IT,N/A,?,?,Steam,30M,$500M
League of Legends,Puzzle,?,PS,946.4560226958762,7+,2010,Microsoft,Bandai Namco,NA,Co-op,Unreal Engine,?,N,JP,?,N/A,?,IGN ,30M,1486.6
NBA 2K24,Sports,0,PC,75,unknown,1985,Ubisoft ,2K,NA/EU,Single-player,Unity ,GOTY ,N,Multiple,80/100,N/A,53085.99156754056,OpenCritic,30M,192.7
League of Legends,Shooter,0,Xbox,37,18+,1990,Ubisoft ,?,EU,?,?,?,?,EN,80/100,9/10,20622.94692075852,Metacritic ,?,N/A
